No,Research Development,Income Before Tax,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Interest Expense,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Net Income From Continuing Ops,Net Income Applicable To Common Shares,date,firm,Ticker
607,634457935.3312303,339900000.0,261500000.0,1419100000.0,1927600000.0,508500000.0,508500000.0,-34800000.0,78400000.0,6277600000.0,5769100000.0,4350000000.0,-168600000.0,261500000.0,261500000.0,01/08/2020,Dollar Tree,DLTR
608,634457935.3312303,222000000.0,285000000.0,-114000000.0,1510000000.0,786000000.0,786000000.0,-518000000.0,-47000000.0,3038000000.0,2252000000.0,1528000000.0,-564000000.0,269000000.0,269000000.0,30/06/2021,Dominion Energy,D
609,634457935.3312303,1192000000.0,1008000000.0,-124000000.0,1886000000.0,1257000000.0,1257000000.0,-53000000.0,212000000.0,3870000000.0,2613000000.0,1984000000.0,-65000000.0,980000000.0,992000000.0,31/03/2021,Dominion Energy,D
610,634457935.3312303,1021000000.0,682000000.0,-486000000.0,1762000000.0,750000000.0,750000000.0,-272000000.0,206000000.0,3521000000.0,2771000000.0,1759000000.0,271000000.0,815000000.0,665000000.0,31/12/2020,Dominion Energy,D
611,634457935.3312303,2000000.0,356000000.0,31000000.0,1998000000.0,951000000.0,951000000.0,-306000000.0,-110000000.0,3607000000.0,2656000000.0,1609000000.0,-949000000.0,112000000.0,340000000.0,30/09/2020,Dominion Energy,D
612,634457935.3312303,145093000.0,116619000.0,100448000.0,291350000.0,190902000.0,190902000.0,-45877000.0,28474000.0,1032472000.0,841570000.0,741122000.0,-45809000.0,116619000.0,116619000.0,20/06/2021,Domino's Pizza,DPZ
613,634457935.3312303,149638000.0,117761000.0,91253000.0,277791000.0,186538000.0,186538000.0,-39422000.0,31877000.0,983698000.0,797160000.0,705907000.0,-36900000.0,117761000.0,117761000.0,28/03/2021,Domino's Pizza,DPZ
614,634457935.3312303,189565000.0,151897000.0,138404000.0,382448000.0,244044000.0,244044000.0,-54479000.0,37668000.0,1356567000.0,1112523000.0,974119000.0,-54479000.0,151897000.0,151897000.0,03/01/2021,Domino's Pizza,DPZ
615,634457935.3312303,123773000.0,99129000.0,91652000.0,253833000.0,162181000.0,162181000.0,-38605000.0,24644000.0,967719000.0,805538000.0,713886000.0,-38408000.0,99129000.0,99129000.0,06/09/2020,Domino's Pizza,DPZ
616,34400000.0,327519000.0,263756000.0,374239000.0,756773000.0,348134000.0,348134000.0,-26433000.0,63763000.0,2018269000.0,1670135000.0,1261496000.0,-20615000.0,263756000.0,263756000.0,30/09/2021,Dover Corporation,DOV
617,41200000.0,323344000.0,264508000.0,380932000.0,777011000.0,354879000.0,354879000.0,-26661000.0,58836000.0,2031676000.0,1676797000.0,1254665000.0,-31535000.0,264508000.0,264508000.0,30/06/2021,Dover Corporation,DOV
618,41200000.0,289250000.0,232769000.0,363954000.0,725455000.0,320301000.0,320301000.0,-26823000.0,56481000.0,1867901000.0,1547600000.0,1142446000.0,-31051000.0,232769000.0,232769000.0,31/03/2021,Dover Corporation,DOV
619,142101000.0,220408000.0,182106000.0,250888000.0,658535000.0,265546000.0,265546000.0,-28234000.0,38302000.0,1780390000.0,1514844000.0,1121855000.0,-45138000.0,182106000.0,182106000.0,31/12/2020,Dover Corporation,DOV
620,228000000.0,2456000000.0,1901000000.0,354000000.0,3247000000.0,2565000000.0,2565000000.0,-187000000.0,524000000.0,13885000000.0,11320000000.0,10638000000.0,-109000000.0,1932000000.0,1891000000.0,30/06/2021,Dow,DOW
621,194000000.0,1323000000.0,991000000.0,291000000.0,1820000000.0,1234000000.0,1234000000.0,-196000000.0,317000000.0,11882000000.0,10648000000.0,10062000000.0,89000000.0,1006000000.0,986000000.0,31/03/2021,Dow,DOW
622,214000000.0,1816000000.0,1236000000.0,405000000.0,1567000000.0,847000000.0,847000000.0,-210000000.0,562000000.0,10706000000.0,9859000000.0,9139000000.0,969000000.0,1254000000.0,1236000000.0,31/12/2020,Dow,DOW
623,193000000.0,42000000.0,-25000000.0,346000000.0,1341000000.0,702000000.0,702000000.0,-202000000.0,43000000.0,9712000000.0,9010000000.0,8371000000.0,-660000000.0,-1000000.0,-28000000.0,30/09/2020,Dow,DOW
624,634457935.3312303,201000000.0,179000000.0,3000000.0,885000000.0,388000000.0,388000000.0,-190000000.0,22000000.0,3229000000.0,2841000000.0,2344000000.0,-187000000.0,179000000.0,178000000.0,30/06/2021,DTE Energy,DTE
625,634457935.3312303,425000000.0,397000000.0,4000000.0,1026000000.0,532000000.0,532000000.0,-181000000.0,28000000.0,3778000000.0,3246000000.0,2752000000.0,-107000000.0,397000000.0,397000000.0,31/03/2021,DTE Energy,DTE
626,634457935.3312303,324000000.0,275000000.0,8000000.0,949000000.0,453000000.0,453000000.0,-188000000.0,49000000.0,3288000000.0,2835000000.0,2339000000.0,-129000000.0,275000000.0,275000000.0,31/12/2020,DTE Energy,DTE
627,634457935.3312303,540000000.0,476000000.0,5000000.0,1061000000.0,597000000.0,597000000.0,-178000000.0,63000000.0,3284000000.0,2687000000.0,2223000000.0,-57000000.0,477000000.0,475000000.0,30/09/2020,DTE Energy,DTE
628,634457935.3312303,734000000.0,765000000.0,1103980732.581967,2854000000.0,1298000000.0,1298000000.0,-572000000.0,36000000.0,5758000000.0,4460000000.0,2904000000.0,-564000000.0,698000000.0,738000000.0,30/06/2021,Duke Energy,DUK
629,634457935.3312303,1025000000.0,992000000.0,1103980732.581967,3029000000.0,1450000000.0,1450000000.0,-535000000.0,84000000.0,6150000000.0,4700000000.0,3121000000.0,-425000000.0,941000000.0,964000000.0,31/03/2021,Duke Energy,DUK
630,634457935.3312303,-319000000.0,-63000000.0,1103980732.581967,2564000000.0,1022000000.0,1022000000.0,-535000000.0,-162000000.0,5777000000.0,4755000000.0,3213000000.0,-1341000000.0,-157000000.0,-77000000.0,31/12/2020,Duke Energy,DUK
631,634457935.3312303,1339000000.0,1304000000.0,1103980732.581967,3420000000.0,1879000000.0,1879000000.0,-522000000.0,105000000.0,6721000000.0,4842000000.0,3301000000.0,-540000000.0,1234000000.0,1276000000.0,30/09/2020,Duke Energy,DUK
632,634457935.3312303,85388000.0,79362000.0,24217000.0,193897000.0,72004000.0,72004000.0,-22507000.0,5184000.0,292660000.0,220656000.0,98763000.0,13384000.0,80204000.0,78991000.0,31/03/2021,Duke Realty Corp,DRE
633,634457935.3312303,166418000.0,168816000.0,13196000.0,194057000.0,83053000.0,83053000.0,-24048000.0,-3946000.0,269241000.0,186188000.0,75184000.0,83365000.0,170364000.0,168433000.0,31/12/2020,Duke Realty Corp,DRE
634,634457935.3312303,71520000.0,71823000.0,11439000.0,183094000.0,77229000.0,77229000.0,-23059000.0,-956000.0,264956000.0,187727000.0,81862000.0,-5709000.0,72476000.0,71471000.0,30/09/2020,Duke Realty Corp,DRE
635,634457935.3312303,40047000.0,39820000.0,11506000.0,176515000.0,72725000.0,72725000.0,-22841000.0,-150000.0,241241000.0,168516000.0,64726000.0,-32678000.0,40197000.0,39464000.0,30/06/2020,Duke Realty Corp,DRE
636,148000000.0,715000000.0,478000000.0,446000000.0,1480000000.0,719000000.0,719000000.0,-129000000.0,151000000.0,4135000000.0,3416000000.0,2655000000.0,-4000000.0,564000000.0,478000000.0,30/06/2021,DuPont,DD
637,156000000.0,573000000.0,5394000000.0,444000000.0,1464000000.0,697000000.0,697000000.0,-146000000.0,32000000.0,3976000000.0,3279000000.0,2512000000.0,-124000000.0,541000000.0,5394000000.0,31/03/2021,DuPont,DD
638,216000000.0,156000000.0,222000000.0,529000000.0,1731000000.0,458000000.0,458000000.0,-194000000.0,-123000000.0,5252000000.0,4794000000.0,3521000000.0,-302000000.0,279000000.0,222000000.0,31/12/2020,DuPont,DD
639,199000000.0,20000000.0,-79000000.0,519000000.0,1704000000.0,456000000.0,456000000.0,-197000000.0,92000000.0,5096000000.0,4640000000.0,3392000000.0,-436000000.0,-72000000.0,-79000000.0,30/09/2020,DuPont,DD
640,634457935.3312303,424000000.0,278000000.0,277000000.0,886000000.0,187000000.0,187000000.0,-62000000.0,142000000.0,4141000000.0,3954000000.0,3255000000.0,237000000.0,282000000.0,278000000.0,30/06/2021,DXC Technology,DXC
641,634457935.3312303,-793000000.0,-798000000.0,832000000.0,1016000000.0,-294000000.0,-294000000.0,-77000000.0,11000000.0,4385000000.0,4679000000.0,3369000000.0,-499000000.0,-804000000.0,-798000000.0,31/03/2021,DXC Technology,DXC
642,634457935.3312303,1978000000.0,1098000000.0,318000000.0,955000000.0,162000000.0,162000000.0,-82000000.0,875000000.0,4288000000.0,4126000000.0,3333000000.0,1816000000.0,1103000000.0,1098000000.0,31/12/2020,DXC Technology,DXC
643,634457935.3312303,-306000000.0,-244000000.0,339000000.0,991000000.0,127000000.0,127000000.0,-96000000.0,-60000000.0,4554000000.0,4427000000.0,3563000000.0,-433000000.0,-246000000.0,-244000000.0,30/09/2020,DXC Technology,DXC
644,63000000.0,-107000000.0,-146000000.0,165000000.0,681000000.0,453000000.0,453000000.0,-51000000.0,37000000.0,2653000000.0,2200000000.0,1972000000.0,-560000000.0,-144000000.0,-146000000.0,30/06/2021,Eastman Chemical,EMN
645,58000000.0,339000000.0,274000000.0,148000000.0,602000000.0,396000000.0,396000000.0,-51000000.0,62000000.0,2409000000.0,2013000000.0,1807000000.0,-57000000.0,277000000.0,274000000.0,31/03/2021,Eastman Chemical,EMN
646,57000000.0,25000000.0,32000000.0,383000000.0,527000000.0,87000000.0,87000000.0,-52000000.0,-9000000.0,2186000000.0,2099000000.0,1659000000.0,-62000000.0,34000000.0,32000000.0,31/12/2020,Eastman Chemical,EMN
647,56000000.0,190000000.0,161000000.0,135000000.0,508000000.0,317000000.0,317000000.0,-54000000.0,25000000.0,2122000000.0,1805000000.0,1614000000.0,-127000000.0,165000000.0,161000000.0,30/09/2020,Eastman Chemical,EMN
648,154000000.0,620000000.0,506000000.0,860000000.0,1670000000.0,656000000.0,656000000.0,-123000000.0,114000000.0,5215000000.0,4559000000.0,3545000000.0,-36000000.0,506000000.0,506000000.0,30/06/2021,Eaton Corporation,ETN
649,148000000.0,538000000.0,458000000.0,780000000.0,1508000000.0,580000000.0,580000000.0,-123000000.0,79000000.0,4692000000.0,4112000000.0,3184000000.0,-42000000.0,459000000.0,458000000.0,31/03/2021,Eaton Corporation,ETN
650,140000000.0,553000000.0,475000000.0,773000000.0,1509000000.0,596000000.0,596000000.0,-162000000.0,77000000.0,4687000000.0,4091000000.0,3178000000.0,-43000000.0,476000000.0,475000000.0,31/12/2020,Eaton Corporation,ETN
651,132000000.0,525000000.0,446000000.0,760000000.0,1475000000.0,583000000.0,583000000.0,-90000000.0,78000000.0,4526000000.0,3943000000.0,3051000000.0,-58000000.0,447000000.0,446000000.0,30/09/2020,Eaton Corporation,ETN
652,350000000.0,401000000.0,10734000000.0,809000000.0,1996000000.0,732000000.0,732000000.0,-58000000.0,107000000.0,2668000000.0,1936000000.0,672000000.0,-331000000.0,294000000.0,10734000000.0,30/06/2021,eBay,EBAY
653,304000000.0,724000000.0,641000000.0,757000000.0,2032000000.0,876000000.0,876000000.0,-67000000.0,156000000.0,2638000000.0,1762000000.0,606000000.0,-152000000.0,568000000.0,641000000.0,31/03/2021,eBay,EBAY
654,299000000.0,1109000000.0,845000000.0,1057000000.0,2126000000.0,677000000.0,677000000.0,-94000000.0,328000000.0,2868000000.0,2191000000.0,742000000.0,432000000.0,781000000.0,845000000.0,31/12/2020,eBay,EBAY
655,287000000.0,774000000.0,664000000.0,918000000.0,1950000000.0,679000000.0,679000000.0,-67000000.0,153000000.0,2606000000.0,1927000000.0,656000000.0,95000000.0,621000000.0,664000000.0,30/09/2020,eBay,EBAY
656,634457935.3312303,399700000.0,310800000.0,836200000.0,1322400000.0,486200000.0,486200000.0,-51700000.0,86100000.0,3162700000.0,2676500000.0,1840300000.0,-86500000.0,313600000.0,310800000.0,30/06/2021,Ecolab,ECL
657,634457935.3312303,262600000.0,193600000.0,845900000.0,1192600000.0,346700000.0,346700000.0,-53800000.0,66100000.0,2885000000.0,2538300000.0,1692400000.0,-67100000.0,196500000.0,193600000.0,31/03/2021,Ecolab,ECL
658,634457935.3312303,378000000.0,300300000.0,794600000.0,1287600000.0,493000000.0,493000000.0,-51400000.0,73100000.0,3065300000.0,2572300000.0,1777700000.0,-115000000.0,304900000.0,300300000.0,31/12/2020,Ecolab,ECL
659,634457935.3312303,291700000.0,246200000.0,787500000.0,1258500000.0,471000000.0,471000000.0,-55900000.0,42400000.0,3018600000.0,2547600000.0,1760100000.0,-179300000.0,249300000.0,246200000.0,30/09/2020,Ecolab,ECL
660,634457935.3312303,386000000.0,318000000.0,-33000000.0,1278000000.0,672000000.0,672000000.0,-275000000.0,68000000.0,3315000000.0,2643000000.0,2037000000.0,-286000000.0,318000000.0,318000000.0,30/06/2021,Edison International,EIX
661,634457935.3312303,223000000.0,259000000.0,-33000000.0,1103000000.0,485000000.0,485000000.0,-248000000.0,-36000000.0,2960000000.0,2475000000.0,1857000000.0,-262000000.0,259000000.0,259000000.0,31/03/2021,Edison International,EIX
662,634457935.3312303,576000000.0,526000000.0,366000000.0,1698000000.0,788000000.0,788000000.0,-252000000.0,50000000.0,3157000000.0,2369000000.0,1459000000.0,-212000000.0,526000000.0,526000000.0,31/12/2020,Edison International,EIX
663,634457935.3312303,-563000000.0,-288000000.0,694000000.0,2301000000.0,1031000000.0,1031000000.0,-268000000.0,-275000000.0,4644000000.0,3613000000.0,2343000000.0,-1594000000.0,-288000000.0,-288000000.0,30/09/2020,Edison International,EIX
664,225300000.0,545500000.0,489500000.0,374500000.0,1041700000.0,441900000.0,441900000.0,-2500000.0,56000000.0,1376000000.0,934100000.0,334300000.0,103600000.0,489500000.0,489500000.0,30/06/2021,Edwards Lifesciences,EW
665,207000000.0,389300000.0,338200000.0,330800000.0,923200000.0,385400000.0,385400000.0,-2500000.0,51100000.0,1216600000.0,831200000.0,293400000.0,3900000.0,338200000.0,338200000.0,31/03/2021,Edwards Lifesciences,EW
666,195700000.0,356100000.0,309500000.0,338900000.0,895400000.0,360800000.0,360800000.0,-15800000.0,46600000.0,1191700000.0,830900000.0,296300000.0,-4700000.0,309500000.0,309500000.0,31/12/2020,Edwards Lifesciences,EW
667,195500000.0,364300000.0,325200000.0,307200000.0,859900000.0,357200000.0,357200000.0,-800000.0,39100000.0,1140900000.0,783700000.0,281000000.0,7100000.0,325200000.0,325200000.0,30/09/2020,Edwards Lifesciences,EW
668,515000000.0,308000000.0,204000000.0,348000000.0,1236000000.0,345000000.0,345000000.0,-14000000.0,104000000.0,1551000000.0,1206000000.0,315000000.0,-37000000.0,204000000.0,204000000.0,30/06/2021,Electronic Arts,EA
669,468000000.0,165000000.0,76000000.0,361000000.0,1027000000.0,184000000.0,184000000.0,-22000000.0,89000000.0,1346000000.0,1162000000.0,319000000.0,-19000000.0,76000000.0,76000000.0,31/03/2021,Electronic Arts,EA
670,451000000.0,245000000.0,211000000.0,365000000.0,1072000000.0,251000000.0,251000000.0,-11000000.0,34000000.0,1673000000.0,1422000000.0,601000000.0,-6000000.0,211000000.0,211000000.0,31/12/2020,Electronic Arts,EA
671,421000000.0,139000000.0,185000000.0,289000000.0,865000000.0,149000000.0,149000000.0,-11000000.0,-46000000.0,1151000000.0,1002000000.0,286000000.0,-10000000.0,185000000.0,185000000.0,30/09/2020,Electronic Arts,EA
672,1684800000.0,1476400000.0,1355300000.0,1502600000.0,4927000000.0,1739600000.0,1739600000.0,-87800000.0,121100000.0,6805600000.0,5066000000.0,1878600000.0,-263200000.0,1355300000.0,1355300000.0,31/03/2021,Eli Lilly & Co,LLY
673,1838000000.0,2469100000.0,2116800000.0,1496600000.0,5720200000.0,2385600000.0,2385600000.0,-89200000.0,352300000.0,7440000000.0,5054400000.0,1719800000.0,83500000.0,2116800000.0,2116800000.0,31/12/2020,Eli Lilly & Co,LLY
674,1465400000.0,1437200000.0,1208400000.0,1455100000.0,4414200000.0,1493700000.0,1493700000.0,-89600000.0,228800000.0,5740600000.0,4246900000.0,1326400000.0,-56500000.0,1208400000.0,1208400000.0,30/09/2020,Eli Lilly & Co,LLY
675,1390200000.0,1643700000.0,1412000000.0,1412700000.0,4277400000.0,1474500000.0,1474500000.0,-88300000.0,231700000.0,5499400000.0,4024900000.0,1222000000.0,169200000.0,1412000000.0,1412000000.0,30/06/2020,Eli Lilly & Co,LLY
676,634457935.3312303,784000000.0,627000000.0,1073000000.0,1982000000.0,841000000.0,841000000.0,-40000000.0,151000000.0,4697000000.0,3856000000.0,2715000000.0,-57000000.0,633000000.0,627000000.0,30/06/2021,Emerson Electric Company,EMR
677,634457935.3312303,737000000.0,561000000.0,1054000000.0,1862000000.0,783000000.0,783000000.0,-42000000.0,169000000.0,4431000000.0,3648000000.0,2569000000.0,-46000000.0,568000000.0,561000000.0,31/03/2021,Emerson Electric Company,EMR
678,634457935.3312303,563000000.0,445000000.0,998000000.0,1723000000.0,644000000.0,644000000.0,-42000000.0,111000000.0,4161000000.0,3517000000.0,2438000000.0,-81000000.0,452000000.0,445000000.0,31/12/2020,Emerson Electric Company,EMR
679,634457935.3312303,765000000.0,723000000.0,946000000.0,1887000000.0,926000000.0,926000000.0,-43000000.0,35000000.0,4558000000.0,3632000000.0,2671000000.0,-161000000.0,730000000.0,723000000.0,30/09/2020,Emerson Electric Company,EMR
680,21818000.0,-1666000.0,31698000.0,36645000.0,122949000.0,64486000.0,64486000.0,-7329000.0,-33364000.0,301754000.0,237268000.0,178805000.0,-66152000.0,31698000.0,31698000.0,31/03/2021,Enphase Energy,ENPH
681,15801000.0,71352000.0,72991000.0,27023000.0,121938000.0,79114000.0,79114000.0,-5901000.0,-1639000.0,264839000.0,185725000.0,142901000.0,-7762000.0,72991000.0,72991000.0,31/12/2020,Enphase Energy,ENPH
682,15052000.0,44845000.0,39362000.0,28170000.0,94981000.0,51759000.0,51759000.0,-5993000.0,5483000.0,178503000.0,126744000.0,83522000.0,-6914000.0,39362000.0,39362000.0,30/09/2020,Enphase Energy,ENPH
683,13192000.0,-53855000.0,-47294000.0,24341000.0,48387000.0,10854000.0,10854000.0,-5952000.0,-6561000.0,125538000.0,114684000.0,77151000.0,-64709000.0,-47294000.0,-47294000.0,30/06/2020,Enphase Energy,ENPH
684,634457935.3312303,-24390000.0,-5974000.0,145691000.0,1118817000.0,364609000.0,364609000.0,-224968000.0,-18416000.0,2822070000.0,2457461000.0,1703253000.0,-388999000.0,-5974000.0,-5974000.0,30/06/2021,Entergy,ETR
685,634457935.3312303,400507000.0,334565000.0,31739000.0,1213412000.0,479531000.0,479531000.0,-210514000.0,65942000.0,2844838000.0,2365307000.0,1631426000.0,-79024000.0,334565000.0,334565000.0,31/03/2021,Entergy,ETR
686,634457935.3312303,99096000.0,387968000.0,-165327000.0,968432000.0,398729000.0,398729000.0,-212411000.0,-288872000.0,2370102000.0,1971373000.0,1401670000.0,-299633000.0,387968000.0,387968000.0,31/12/2020,Entergy,ETR
687,634457935.3312303,670563000.0,521119000.0,76341000.0,1421255000.0,706136000.0,706136000.0,-212439000.0,149444000.0,2903568000.0,2197432000.0,1482313000.0,-35573000.0,521119000.0,521119000.0,30/09/2020,Entergy,ETR
688,634457935.3312303,1124000000.0,907000000.0,120000000.0,2912000000.0,1121000000.0,1121000000.0,-45000000.0,217000000.0,4515000000.0,3394000000.0,1603000000.0,3000000.0,907000000.0,907000000.0,30/06/2021,EOG Resources,EOG
689,634457935.3312303,881000000.0,677000000.0,110000000.0,2618000000.0,939000000.0,939000000.0,-47000000.0,204000000.0,4067000000.0,3128000000.0,1449000000.0,-58000000.0,677000000.0,677000000.0,31/03/2021,EOG Resources,EOG
690,634457935.3312303,427760000.0,337466000.0,113235000.0,1704077000.0,852826000.0,852826000.0,-53121000.0,90294000.0,2901794000.0,2048968000.0,1197717000.0,-425066000.0,337466000.0,337466000.0,31/12/2020,EOG Resources,EOG
691,634457935.3312303,-52555000.0,-42467000.0,124460000.0,1276567000.0,68262000.0,68262000.0,-53242000.0,-10088000.0,2320438000.0,2252176000.0,1043871000.0,-120817000.0,-42467000.0,-42467000.0,30/09/2020,EOG Resources,EOG
692,634457935.3312303,277100000.0,215100000.0,328400000.0,751800000.0,306000000.0,306000000.0,-34900000.0,61200000.0,1234800000.0,928800000.0,483000000.0,-28900000.0,215900000.0,215100000.0,30/06/2021,Equifax,EFX
693,634457935.3312303,268500000.0,201600000.0,308800000.0,729700000.0,306600000.0,306600000.0,-37200000.0,65600000.0,1213000000.0,906400000.0,483300000.0,-38100000.0,202900000.0,201600000.0,31/03/2021,Equifax,EFX
694,634457935.3312303,111600000.0,87400000.0,344400000.0,637500000.0,191600000.0,191600000.0,-36900000.0,21000000.0,1118400000.0,926800000.0,480900000.0,-80000000.0,90600000.0,87400000.0,31/12/2020,Equifax,EFX
695,634457935.3312303,300400000.0,224200000.0,332000000.0,635100000.0,202400000.0,202400000.0,-37400000.0,75400000.0,1068300000.0,865900000.0,433200000.0,98000000.0,225000000.0,224200000.0,30/09/2020,Equifax,EFX
696,634457935.3312303,49960000.0,68339000.0,507615000.0,792799000.0,285184000.0,285184000.0,-87231000.0,-18527000.0,1657919000.0,1372735000.0,865120000.0,-235224000.0,68487000.0,68339000.0,30/06/2021,Equinix,EQIX
697,634457935.3312303,188702000.0,156362000.0,484283000.0,784847000.0,300564000.0,300564000.0,-89681000.0,32628000.0,1596064000.0,1295500000.0,811217000.0,-111862000.0,156074000.0,156362000.0,31/03/2021,Equinix,EQIX
698,634457935.3312303,92240000.0,50994000.0,480199000.0,741170000.0,260971000.0,260971000.0,-90912000.0,41304000.0,1571905000.0,1310934000.0,830735000.0,-168731000.0,50936000.0,50994000.0,31/12/2020,Equinix,EQIX
